#EventID|Time|Latitude|Longitude|Depth/Km|Author|Catalog|Contributor|ContributorID|MagType|Magnitude|MagAuthor|EventLocationName
22374361|2019-06-02T03:00:39.710000|42.6947|13.0338|10.2|BULLETIN-INGV||||ML|2.1|--|3 km SE Cascia (PG)
22375521|2019-06-02T08:24:49.370000|41.8385|15.9517|20.7|BULLETIN-INGV||||ML|2.2|--|7 km S Vico del Gargano (FG)
22376421|2019-06-02T10:36:32.447000|-21.2273|-173.878|10.2|SURVEY-INGV-A||||Mwp|6.2|--|Tonga Islands [Sea: Tonga]
22379621|2019-06-02T17:45:07.640000|42.7782|13.1022|8.7|BULLETIN-INGV||||ML|2.1|--|2 km SE Norcia (PG)
22380831|2019-06-02T22:34:55.100000|37.5287|14.3452|57.2|BULLETIN-INGV||||ML|2.4|--|5 km NW Valguarnera Caropepe (EN)
22381491|2019-06-03T02:48:41.580000|39.9068|16.6348|8.4|BULLETIN-INGV||||ML|2.2|--|Costa Ionica Cosentina (Cosenza)
22382181|2019-06-03T05:57:09.691000|0.372656|97.7273|19.5|SURVEY-INGV-A||||Mwp|6.2|--|Northern Sumatera, Indonesia [Sea: Indonesia]
22383811|2019-06-03T11:03:40.050000|37.426|16.652|21.5|BULLETIN-INGV||||ML|2.1|--|Mar Ionio Meridionale (MARE)
22387571|2019-06-04T00:43:20.460000|38.5398|15.6052|85.6|BULLETIN-INGV||||ML|2.2|--|Tirreno Meridionale (MARE)
22387661|2019-06-04T02:06:57.680000|37.7663|14.8252|9.0|BULLETIN-INGV||||ML|2.3|--|3 km S Bronte (CT)
22388201|2019-06-04T04:39:17.405000|29.0004|139.367|434.8|SURVEY-INGV-A||||Mwp|6.3|--|Southeast of Honshu, Japan [Sea: Japan]
22389571|2019-06-04T09:20:34.560000|39.7038|15.5032|288.7|BULLETIN-INGV||||ML|2.6|--|Tirreno Meridionale (MARE)
22393261|2019-06-04T21:57:13.050000|38.4837|15.5123|130.8|BULLETIN-INGV||||ML|2.0|--|Tirreno Meridionale (MARE)
22393461|2019-06-05T00:03:55.770000|43.0443|12.4242|6.4|BULLETIN-INGV||||ML|2.3|--|2 km NW Torgiano (PG)
22396241|2019-06-05T11:48:49.530000|38.9643|15.7067|167.9|BULLETIN-INGV||||ML|2.1|--|Costa Calabra sud-occidentale (Catanzaro, Vibo Valentia, Reggio di Calabria)
22398011|2019-06-05T17:35:02.310000|44.9617|7.0335|15.0|BULLETIN-INGV||||ML|3.1|--|2 km W Massello (TO)
22398071|2019-06-05T17:39:23.910000|47.5902|9.1245|10.0|BULLETIN-INGV||||ML|2.6|--|Confine Svizzera-Germania (SVIZZERA, GERMANIA)
22398531|2019-06-05T20:23:18.140000|37.8513|14.5552|9.8|BULLETIN-INGV||||Mw|3.6|--|6 km NE Cerami (EN)
22398741|2019-06-05T20:37:07.700000|37.8432|14.5478|9.0|BULLETIN-INGV||||ML|2.5|--|5 km NE Cerami (EN)
22399041|2019-06-05T22:29:30.580000|43.2507|12.474|9.1|BULLETIN-INGV||||ML|3.0|--|13 km E Umbertide (PG)
22399741|2019-06-06T04:34:58.920000|37.8308|14.5447|9.1|BULLETIN-INGV||||ML|2.0|--|4 km NE Cerami (EN)
22401661|2019-06-06T09:48:13.340000|43.1108|11.0368|11.9|BULLETIN-INGV||||ML|2.2|--|3 km SE Montieri (GR)
22402071|2019-06-06T11:02:15.050000|38.1383|16.6418|37.6|BULLETIN-INGV||||ML|2.1|--|Mar Ionio Settentrionale (MARE)
22402621|2019-06-06T12:12:59.970000|44.611|10.1078|20.4|BULLETIN-INGV||||ML|2.1|--|2 km E Terenzo (PR)
22403411|2019-06-06T13:31:09.020000|38.1013|15.5472|13.7|BULLETIN-INGV||||ML|2.0|--|Stretto di Messina (Reggio di Calabria, Messina)
22403441|2019-06-06T13:31:35.700000|38.1032|15.5517|14.7|BULLETIN-INGV||||ML|2.2|--|Stretto di Messina (Reggio di Calabria, Messina)
22404351|2019-06-06T15:24:04.790000|41.7365|15.1093|16.1|BULLETIN-INGV||||ML|3.2|--|9 km E Rotello (CB)
22408201|2019-06-07T10:22:54.240000|43.9837|10.1472|9.9|BULLETIN-INGV||||ML|3.2|--|3 km NW Forte dei Marmi (LU)
22410301|2019-06-07T18:00:11.940000|38.6868|14.8578|192.6|BULLETIN-INGV||||ML|2.5|--|Isole Eolie (Messina)
22410691|2019-06-07T19:00:42.160000|38.6455|14.416|14.3|BULLETIN-INGV||||ML|3.2|--|Isole Eolie (Messina)
22410881|2019-06-07T19:11:34.170000|38.576|14.4307|10.1|BULLETIN-INGV||||ML|2.4|--|Isole Eolie (Messina)
22411011|2019-06-07T19:24:58.620000|38.5667|14.4298|9.1|BULLETIN-INGV||||ML|2.2|--|Isole Eolie (Messina)
22411221|2019-06-07T20:08:33.350000|38.5592|14.4313|10.3|BULLETIN-INGV||||ML|2.5|--|Isole Eolie (Messina)
22411271|2019-06-07T20:15:27.790000|38.5867|14.4322|10.4|BULLETIN-INGV||||ML|2.2|--|Isole Eolie (Messina)
22411701|2019-06-07T21:59:54.420000|39.9295|15.5912|305.0|BULLETIN-INGV||||ML|2.3|--|Golfo di Policastro (Salerno, Potenza)
22411781|2019-06-07T22:08:24.850000|38.592|14.42|10.4|BULLETIN-INGV||||ML|2.2|--|Isole Eolie (Messina)
22412201|2019-06-08T01:32:58.970000|38.654|14.4062|10.6|BULLETIN-INGV||||ML|2.2|--|Isole Eolie (Messina)
22418831|2019-06-08T22:54:28.090000|38.4828|15.1662|169.7|BULLETIN-INGV||||ML|2.1|--|Isole Eolie (Messina)
22419061|2019-06-08T23:23:07.960000|44.283|10.8137|7.5|BULLETIN-INGV||||ML|2.1|--|7 km S Pavullo nel Frignano (MO)
22420181|2019-06-09T05:12:58.600000|43.265|11.2977|5.7|BULLETIN-INGV||||ML|2.0|--|6 km E Sovicille (SI)
22421911|2019-06-09T12:12:31.410000|36.55|14.9578|7.3|BULLETIN-INGV||||ML|2.2|--|Costa Ragusana (Ragusa)
22422261|2019-06-09T13:37:02.320000|41.6335|15.9247|27.9|BULLETIN-INGV||||ML|2.3|--|1 km NE Manfredonia (FG)
22422801|2019-06-09T14:32:33.320000|38.2418|15.6458|75.4|BULLETIN-INGV||||ML|2.9|--|Stretto di Messina (Reggio di Calabria, Messina)
22424621|2019-06-09T19:22:00.590000|38.4973|16.1527|10.5|BULLETIN-INGV||||ML|2.4|--|3 km SE San Pietro di Caridà (RC)
22425061|2019-06-09T21:49:08.090000|38.1182|15.7403|17.4|BULLETIN-INGV||||ML|2.0|--|4 km NW Cardeto (RC)
22425391|2019-06-09T23:13:48.640000|38.1128|15.1688|7.5|BULLETIN-INGV||||ML|2.2|--|Rodì Milici (ME)
22428821|2019-06-10T13:17:09.780000|42.6048|13.2723|10.6|BULLETIN-INGV||||ML|3.1|--|3 km SW Amatrice (RI)
22429141|2019-06-10T13:47:03.910000|42.5652|13.3118|12.5|BULLETIN-INGV||||ML|2.2|--|5 km W Campotosto (AQ)
22432001|2019-06-10T21:25:13.890000|38.5157|14.7632|16.4|BULLETIN-INGV||||ML|2.3|--|Isole Eolie (Messina)
22432081|2019-06-10T21:54:20.710000|42.7063|13.2822|10.0|BULLETIN-INGV||||ML|2.0|--|3 km E Accumoli (RI)
22433581|2019-06-11T06:27:39.980000|38.6327|13.5705|25.9|BULLETIN-INGV||||ML|2.6|--|Tirreno Meridionale (MARE)
22433771|2019-06-11T06:54:42.810000|46.0623|14.1883|5.6|BULLETIN-INGV||||ML|3.0|--|Slovenia (SLOVENIA)
22434851|2019-06-11T09:07:12.080000|42.53|12.9492|9.9|BULLETIN-INGV||||ML|2.1|--|4 km SW Leonessa (RI)
22438991|2019-06-12T01:10:21.930000|39.6092|15.8563|261.4|BULLETIN-INGV||||ML|3.1|--|1 km SW Belvedere Marittimo (CS)
22440611|2019-06-12T08:18:24.570000|41.6363|12.7873|9.7|BULLETIN-INGV||||ML|2.1|--|6 km S Velletri (RM)
22443151|2019-06-12T15:50:38.230000|38.7968|15.6493|165.4|BULLETIN-INGV||||ML|2.5|--|Tirreno Meridionale (MARE)
22447211|2019-06-13T09:00:46.400000|42.951|11.8633|6.8|BULLETIN-INGV||||ML|2.7|--|3 km W Cetona (SI)
22447461|2019-06-13T09:37:49.030000|42.9433|11.8523|7.8|BULLETIN-INGV||||ML|2.1|--|5 km SW Cetona (SI)
22449641|2019-06-13T16:17:05.530000|37.6623|15.2043|8.1|BULLETIN-INGV||||ML|2.9|--|Costa Catanese (Catania)
22450671|2019-06-13T22:14:28.880000|37.5063|13.8787|21.7|BULLETIN-INGV||||ML|2.4|--|5 km N Serradifalco (CL)
22450991|2019-06-13T23:40:46.710000|45.5498|10.2177|35.9|BULLETIN-INGV||||ML|2.5|--|1 km N Brescia (BS)
22451191|2019-06-14T00:19:11.745000|-29.9988|-72.1143|9.8|SURVEY-INGV-A||||Mwp|6.4|--|Chile (Peruvian point of view) [Sea]
22451291|2019-06-14T01:37:12.030000|38.4977|16.1422|10.5|BULLETIN-INGV||||ML|2.2|--|3 km S San Pietro di Caridà (RC)
22451461|2019-06-14T02:07:45.770000|38.4978|16.1458|11.0|BULLETIN-INGV||||ML|2.3|--|3 km SE San Pietro di Caridà (RC)
22453221|2019-06-14T08:20:39.380000|41.9223|15.7517|11.4|BULLETIN-INGV||||ML|2.2|--|Costa Garganica (Foggia)
22455551|2019-06-14T13:57:23.240000|46.3977|12.9973|8.0|BULLETIN-INGV||||Mw|3.7|--|1 km N Verzegnis (UD)
22455931|2019-06-14T14:23:15.570000|41.6733|15.739|20.3|BULLETIN-INGV||||ML|2.0|--|4 km S San Giovanni Rotondo (FG)
22456571|2019-06-14T16:13:09.860000|46.3965|12.9977|6.9|BULLETIN-INGV||||ML|2.2|--|1 km NE Verzegnis (UD)
22457951|2019-06-14T20:45:32.530000|38.494|16.1522|20.2|BULLETIN-INGV||||ML|2.6|--|4 km SE San Pietro di Caridà (RC)
22459081|2019-06-15T01:31:18.090000|43.9448|6.8405|12.4|BULLETIN-INGV||||ML|2.4|--|Near south coast of France [Land: France]
22459141|2019-06-15T01:57:02.670000|46.746|10.3118|9.5|BULLETIN-INGV||||ML|2.1|--|V3 Val Venosta (ITALIA, SVIZZERA, AUSTRIA)
22459551|2019-06-15T04:12:45.950000|46.3967|12.9943|7.5|BULLETIN-INGV||||ML|3.5|--|1 km N Verzegnis (UD)
22460101|2019-06-15T06:06:19.050000|38.4978|16.1468|10.4|BULLETIN-INGV||||ML|2.2|--|3 km SE San Pietro di Caridà (RC)
22460641|2019-06-15T07:27:51.480000|38.49|15.5012|125.1|BULLETIN-INGV||||ML|2.1|--|Tirreno Meridionale (MARE)
22461401|2019-06-15T08:53:25.710000|39.4347|16.1567|7.4|BULLETIN-INGV||||ML|2.1|--|3 km E San Benedetto Ullano (CS)
22462681|2019-06-15T10:59:29.920000|38.8672|15.5843|79.0|BULLETIN-INGV||||ML|2.1|--|Tirreno Meridionale (MARE)
22463521|2019-06-15T13:46:36.520000|46.5017|7.5495|10.8|BULLETIN-INGV||||ML|2.4|--|Svizzera (SVIZZERA)
22464701|2019-06-15T16:28:32.570000|38.4928|16.1503|10.4|BULLETIN-INGV||||ML|2.5|--|4 km SE San Pietro di Caridà (RC)
22465221|2019-06-15T17:31:30.500000|42.9447|11.8747|6.5|BULLETIN-INGV||||Mw|3.4|--|3 km SW Cetona (SI)
22465351|2019-06-15T17:36:46.180000|42.9618|11.8638|3.3|BULLETIN-INGV||||ML|2.1|--|3 km W Cetona (SI)
22465501|2019-06-15T17:47:58.840000|42.9543|11.8628|6.4|BULLETIN-INGV||||ML|2.2|--|3 km W Cetona (SI)
22465671|2019-06-15T17:59:40.040000|42.9582|11.8658|5.2|BULLETIN-INGV||||ML|2.2|--|3 km W Cetona (SI)
22465701|2019-06-15T18:00:55.000000|42.9697|11.8735|2.8|BULLETIN-INGV||||ML|2.2|--|2 km S Sarteano (SI)
22465761|2019-06-15T18:01:58.500000|42.9458|11.8623|6.7|BULLETIN-INGV||||ML|2.1|--|4 km SW Cetona (SI)
22467001|2019-06-15T21:40:54.530000|37.8125|14.8397|9.2|BULLETIN-INGV||||ML|2.5|--|3 km N Bronte (CT)
22467161|2019-06-15T21:56:11.650000|-21.2695|-173.953|19.5|SURVEY-INGV-A||||Mwp|6.2|--|Tonga Islands [Sea: Tonga]
22467251|2019-06-15T22:09:06.770000|40.5873|15.5515|23.9|BULLETIN-INGV||||ML|2.2|--|2 km N Savoia di Lucania (PZ)
22467351|2019-06-15T22:26:37.750000|38.4997|16.1518|10.9|BULLETIN-INGV||||ML|2.2|--|3 km SE San Pietro di Caridà (RC)
22467641|2019-06-15T22:55:05.346000|-30.4734|-177.747|67.2|SURVEY-INGV-A||||Mwpd|7.2|--|Kermadec Islands, New Zealand [Sea: New Zealand]
22468211|2019-06-16T02:13:32.030000|42.576|13.237|12.6|BULLETIN-INGV||||ML|2.6|--|6 km N Montereale (AQ)
22468751|2019-06-16T04:44:24.430000|45.9405|8.198|7.8|BULLETIN-INGV||||ML|2.1|--|4 km NE Rimella (VC)
22468811|2019-06-16T05:17:13.855000|-31.2117|-177.691|10.2|SURVEY-INGV-A||||Mwp|6.5|--|New Zealand [Sea]
22469381|2019-06-16T07:50:40.000000|38.0732|17.3752|36.4|BULLETIN-INGV||||ML|2.1|--|Mar Ionio Settentrionale (MARE)
22469581|2019-06-16T08:20:13.400000|38.486|16.1435|9.7|BULLETIN-INGV||||ML|2.3|--|4 km NE Galatro (RC)
22471081|2019-06-16T13:40:54.970000|46.3967|12.9967|7.9|BULLETIN-INGV||||ML|3.1|--|1 km N Verzegnis (UD)
22472671|2019-06-16T18:32:31.280000|38.494|16.1462|10.6|BULLETIN-INGV||||ML|2.0|--|3 km SE San Pietro di Caridà (RC)
22473641|2019-06-16T23:14:04.570000|37.3695|14.3622|41.3|BULLETIN-INGV||||ML|2.4|--|2 km S Piazza Armerina (EN)
22474041|2019-06-17T01:25:07.660000|43.8715|12.9077|35.2|BULLETIN-INGV||||ML|2.2|--|4 km S Pesaro (PU)
22475011|2019-06-17T05:41:41.170000|42.9478|11.8678|6.9|BULLETIN-INGV||||ML|2.6|--|3 km SW Cetona (SI)
22475271|2019-06-17T06:02:04.844000|-30.8742|-177.116|13.3|SURVEY-INGV-A||||Mwp|6.3|--|Kermadec Islands, New Zealand [Sea: New Zealand]
22475201|2019-06-17T06:04:37.820000|42.9383|11.8657|7.9|BULLETIN-INGV||||ML|2.5|--|4 km SW Cetona (SI)
22477801|2019-06-17T13:40:04.410000|38.4917|16.1497|13.3|BULLETIN-INGV||||ML|2.2|--|4 km SE San Pietro di Caridà (RC)
22479571|2019-06-17T16:14:44.210000|38.2325|15.5252|70.1|BULLETIN-INGV||||ML|2.3|--|5 km NW Messina (ME)
22481711|2019-06-18T00:53:07.370000|39.0702|14.8752|354.8|BULLETIN-INGV||||ML|2.7|--|Tirreno Meridionale (MARE)
22482361|2019-06-18T04:53:41.680000|38.6753|15.0572|20.5|BULLETIN-INGV||||ML|2.1|--|Isole Eolie (Messina)
22485371|2019-06-18T13:22:22.702000|38.5629|139.504|34.8|SURVEY-INGV-A||||Mwp|6.5|--|Near west coast of eastern Honshu, Japan [Sea: Japan]
22487071|2019-06-18T16:05:23.459000|-30.8145|-177.439|59.8|SURVEY-INGV-A||||Mwp|6.3|--|Kermadec Islands, New Zealand [Sea: New Zealand]
22488681|2019-06-18T19:28:53.290000|38.4885|16.1463|9.6|BULLETIN-INGV||||ML|2.3|--|4 km S San Pietro di Caridà (RC)
22488711|2019-06-18T19:29:48.100000|38.49|16.1478|9.7|BULLETIN-INGV||||ML|2.0|--|4 km SE San Pietro di Caridà (RC)
22490791|2019-06-19T07:01:44.627000|-30.4383|-177.643|19.5|SURVEY-INGV-A||||Mwp|6.5|--|Kermadec Islands, New Zealand [Sea: New Zealand]
22492411|2019-06-19T09:45:29.890000|42.834|13.5968|22.1|BULLETIN-INGV||||ML|2.3|--|3 km SE Ascoli Piceno (AP)
22494411|2019-06-19T14:29:24.980000|38.2518|14.8305|120.5|BULLETIN-INGV||||ML|2.3|--|Costa Siciliana nord-orientale (Messina)
22495341|2019-06-19T16:51:11.120000|42.899|12.9053|9.1|BULLETIN-INGV||||ML|2.2|--|2 km W Sellano (PG)
22495621|2019-06-19T17:24:51.750000|-2.15859|138.495|19.5|SURVEY-INGV-A||||Mwp|6.3|--|Irian Jaya, Indonesia [Land: Indonesia]
22496251|2019-06-19T20:58:25.340000|44.8065|7.1953|12.7|BULLETIN-INGV||||ML|2.6|--|2 km N Rorà (TO)
22497221|2019-06-20T03:05:20.540000|43.4815|12.4512|7.9|BULLETIN-INGV||||ML|2.0|--|4 km N Pietralunga (PG)
22498951|2019-06-20T07:33:45.880000|44.3057|11.4957|29.4|BULLETIN-INGV||||ML|2.1|--|7 km NW Fontanelice (BO)
22499571|2019-06-20T08:39:35.020000|38.4827|16.143|8.9|BULLETIN-INGV||||ML|2.2|--|4 km NE Galatro (RC)
22499981|2019-06-20T09:15:58.820000|38.5022|16.1477|19.0|BULLETIN-INGV||||Mw|3.3|--|3 km SE San Pietro di Caridà (RC)
22501371|2019-06-20T13:09:26.820000|37.3035|15.6967|22.3|BULLETIN-INGV||||ML|2.7|--|Mar Ionio Meridionale (MARE)
22504041|2019-06-20T21:24:22.620000|38.5037|16.1425|21.6|BULLETIN-INGV||||ML|3.0|--|2 km SE San Pietro di Caridà (RC)
22504101|2019-06-20T21:26:52.030000|38.5005|16.1523|16.3|BULLETIN-INGV||||ML|2.2|--|3 km SE San Pietro di Caridà (RC)
22506471|2019-06-21T08:37:16.417000|-30.8145|-177.104|9.8|SURVEY-INGV-A||||Mwp|6.4|--|Kermadec Islands, New Zealand [Sea: New Zealand]
22506541|2019-06-21T08:57:24.650000|44.3247|10.6752|8.6|BULLETIN-INGV||||ML|2.4|--|2 km E Palagano (MO)
22507891|2019-06-21T13:41:58.680000|42.8955|12.8988|7.3|BULLETIN-INGV||||ML|2.1|--|2 km W Sellano (PG)
22508261|2019-06-21T15:09:36.750000|42.5485|13.3038|12.7|BULLETIN-INGV||||ML|2.3|--|3 km N Capitignano (AQ)
22509021|2019-06-21T17:18:20.090000|38.5462|14.7733|18.2|BULLETIN-INGV||||ML|2.6|--|Isole Eolie (Messina)
22510571|2019-06-22T03:50:45.510000|40.6043|15.7867|17.0|BULLETIN-INGV||||ML|2.9|--|3 km N Pignola (PZ)
22519261|2019-06-22T23:53:33.480000|44.3307|10.6868|8.8|BULLETIN-INGV||||ML|2.4|--|3 km E Palagano (MO)
22519391|2019-06-23T00:16:11.670000|38.4962|16.1382|11.1|BULLETIN-INGV||||ML|2.5|--|3 km S San Pietro di Caridà (RC)
22519761|2019-06-23T02:39:24.350000|38.4863|15.3165|160.7|BULLETIN-INGV||||ML|2.2|--|Tirreno Meridionale (MARE)
22520221|2019-06-23T05:34:23.720000|38.368|15.4215|122.2|BULLETIN-INGV||||ML|2.2|--|Costa Siciliana nord-orientale (Messina)
22521821|2019-06-23T10:30:59.090000|44.3518|11.0758|26.1|BULLETIN-INGV||||ML|2.0|--|6 km E Zocca (MO)
22524231|2019-06-23T20:43:47.710000|41.8587|12.7625|10.6|BULLETIN-INGV||||Mw|3.6|--|3 km NE Colonna (RM)
22524831|2019-06-24T01:05:28.115000|-2.69297|138.607|19.5|SURVEY-INGV-A||||Mwp|6.1|--|Irian Jaya, Indonesia [Land: Indonesia]
22525041|2019-06-24T02:53:40.186000|-6.38262|129.169|226.4|SURVEY-INGV-A||||Mwp|7.1|--|Indonesia [Sea]
22525511|2019-06-24T05:18:57.610000|38.6818|15.0533|22.2|BULLETIN-INGV||||ML|2.3|--|Isole Eolie (Messina)
22528581|2019-06-24T11:34:21.518000|-31.5703|-178.833|10.9|SURVEY-INGV-A||||Mwp|6.2|--|New Zealand [Sea]
22530181|2019-06-24T15:33:24.070000|42.9662|13.1538|9.6|BULLETIN-INGV||||ML|2.1|--|3 km NE Ussita (MC)
22532261|2019-06-24T21:30:43.660000|41.8562|15.9382|34.1|BULLETIN-INGV||||ML|2.2|--|5 km SW Vico del Gargano (FG)
22533011|2019-06-25T03:34:46.060000|44.537|10.3583|24.2|BULLETIN-INGV||||ML|2.0|--|6 km N Vetto (RE)
22533081|2019-06-25T03:53:25.300000|41.1575|14.9938|21.0|BULLETIN-INGV||||ML|2.4|--|5 km E Sant'Arcangelo Trimonte (BN)
22535411|2019-06-25T09:05:43.036000|56.1164|164.246|10.2|SURVEY-INGV-A||||Mwp|6.3|--|Russia [Sea]
22536161|2019-06-25T10:10:11.000000|38.2948|15.6332|68.4|BULLETIN-INGV||||ML|2.9|--|Stretto di Messina (Reggio di Calabria, Messina)
22540591|2019-06-26T02:18:10.460000|56.0742|164.076|10.2|SURVEY-INGV-A||||Mwp|6.3|--|Russia [Sea]
22541511|2019-06-26T05:23:50.377000|8.40586|-82.7824|34.8|SURVEY-INGV-A||||Mwp|6.0|--|Panama [Land]
22548381|2019-06-26T19:42:17.360000|47.1565|10.3982|13.0|BULLETIN-INGV||||ML|2.1|--|Confine Austria-Germania (AUSTRIA, GERMANIA)
22552201|2019-06-27T11:04:55.795000|-30.5262|-178.949|9.8|SURVEY-INGV-A||||Mwp|6.2|--|Kermadec Islands, New Zealand [Sea: New Zealand]
22553501|2019-06-27T14:43:00.750000|40.6972|16.5743|6.9|BULLETIN-INGV||||ML|2.5|--|4 km NW Matera (MT)
22554071|2019-06-27T15:51:19.850000|39.8523|15.367|292.2|BULLETIN-INGV||||ML|2.7|--|Golfo di Policastro (Salerno, Potenza)
22554591|2019-06-27T17:42:58.060000|38.4062|14.7262|22.1|BULLETIN-INGV||||ML|3.3|--|Isole Eolie (Messina)
22556081|2019-06-27T23:06:16.170000|36.2272|11.239|40.5|BULLETIN-INGV||||ML|3.4|--|Canale di Sicilia meridionale (MARE)
22556421|2019-06-28T03:41:14.920000|38.8987|15.6467|178.9|BULLETIN-INGV||||ML|2.1|--|Tirreno Meridionale (MARE)
22558871|2019-06-28T09:49:04.960000|38.5152|14.7272|10.0|BULLETIN-INGV||||ML|2.3|--|Isole Eolie (Messina)
22559991|2019-06-28T12:01:06.610000|41.7133|15.8248|17.8|BULLETIN-INGV||||ML|2.3|--|8 km E San Giovanni Rotondo (FG)
22560971|2019-06-28T14:40:34.410000|41.3047|14.4325|10.8|BULLETIN-INGV||||ML|2.1|--|1 km W Gioia Sannitica (CE)
22561131|2019-06-28T15:11:15.390000|40.7092|16.5608|7.8|BULLETIN-INGV||||ML|2.2|--|6 km NW Matera (MT)
22561531|2019-06-28T15:51:30.831000|19.7895|144.465|409.8|SURVEY-INGV-A||||Mwp|6.3|--|Northern Mariana Islands-Guam [Sea]
22563401|2019-06-28T22:40:20.190000|43.4292|11.1252|7.7|BULLETIN-INGV||||ML|2.6|--|1 km NE Colle di Val d'Elsa (SI)
22563581|2019-06-28T23:03:05.850000|43.4278|11.1148|8.4|BULLETIN-INGV||||ML|3.1|--|1 km NW Colle di Val d'Elsa (SI)
22564541|2019-06-29T01:41:30.570000|43.4338|11.1092|7.7|BULLETIN-INGV||||ML|2.0|--|2 km NW Colle di Val d'Elsa (SI)
22567781|2019-06-29T10:45:04.520000|43.4352|11.1392|8.9|BULLETIN-INGV||||ML|2.0|--|2 km NE Colle di Val d'Elsa (SI)
22574311|2019-06-30T10:28:37.210000|38.5002|16.1542|16.2|BULLETIN-INGV||||ML|2.0|--|3 km SE San Pietro di Caridà (RC)
22574711|2019-06-30T12:01:19.620000|45.3798|9.3177|47.5|BULLETIN-INGV||||ML|2.1|--|2 km N Melegnano (MI)
22576791|2019-06-30T20:40:54.510000|42.4958|13.3257|10.4|BULLETIN-INGV||||ML|2.1|--|3 km SE Capitignano (AQ)
22577661|2019-07-01T01:50:21.750000|37.6228|14.9727|1.9|BULLETIN-INGV||||ML|2.0|--|3 km E Ragalna (CT)
22577751|2019-07-01T02:23:16.090000|38.9255|14.5447|331.5|BULLETIN-INGV||||ML|2.5|--|Tirreno Meridionale (MARE)
22583131|2019-07-01T17:13:29.771000|-15.4195|167.773|103.9|SURVEY-INGV-A||||Mwp|6.0|--|Vanuatu Islands [Land: Vanuatu]
22584251|2019-07-01T21:39:24.040000|45.8142|11.9453|8.8|BULLETIN-INGV||||ML|2.2|--|2 km W Maser (TV)
22585041|2019-07-02T03:40:03.570000|38.4208|15.4113|115.4|BULLETIN-INGV||||ML|2.1|--|Tirreno Meridionale (MARE)
22585071|2019-07-02T03:51:31.360000|45.7593|7.0763|7.7|BULLETIN-INGV||||ML|2.1|--|1 km N La Salle (AO)
22586891|2019-07-02T09:36:53.410000|45.7648|7.0865|8.0|BULLETIN-INGV||||ML|2.4|--|2 km NE La Salle (AO)
22587201|2019-07-02T10:04:13.830000|45.8413|11.928|7.1|BULLETIN-INGV||||ML|2.2|--|1 km NE Monfumo (TV)
22588221|2019-07-02T12:08:23.320000|38.3693|14.7353|11.1|BULLETIN-INGV||||ML|2.2|--|Costa Siciliana nord-orientale (Messina)
22593351|2019-07-03T07:18:49.610000|46.4695|13.12|9.7|BULLETIN-INGV||||ML|2.5|--|7 km S Paularo (UD)
22595841|2019-07-03T12:09:49.860000|42.8567|13.1968|10.2|BULLETIN-INGV||||ML|2.4|--|6 km SE Castelsantangelo sul Nera (MC)
22600471|2019-07-04T00:51:22.250000|37.6418|14.0807|33.4|BULLETIN-INGV||||ML|2.8|--|6 km SE Resuttano (CL)
22600771|2019-07-04T04:30:45.539000|51.2402|-130.479|9.8|SURVEY-INGV-A||||Mwp|6.2|--|Canada [Sea]
22601181|2019-07-04T06:17:29.910000|38.091|15.1907|37.1|BULLETIN-INGV||||ML|2.1|--|2 km W Castroreale (ME)
22603171|2019-07-04T10:41:35.710000|42.7965|13.1295|9.4|BULLETIN-INGV||||ML|2.1|--|3 km E Norcia (PG)
22603611|2019-07-04T11:41:39.480000|38.055|15.0917|7.2|BULLETIN-INGV||||ML|2.1|--|1 km NW Tripi (ME)
22606441|2019-07-04T17:33:53.724000|35.8084|-117.231|10.0|SURVEY-INGV-A||||Mwp|6.3|--|Central California, United States [Land: United States]
22606681|2019-07-04T18:27:08.990000|44.43|9.8272|5.8|BULLETIN-INGV||||ML|2.5|--|7 km NW Pontremoli (MS)
22607121|2019-07-04T19:40:16.800000|44.435|9.824|6.8|BULLETIN-INGV||||ML|2.4|--|7 km SE Borgo Val di Taro (PR)
22615141|2019-07-06T03:19:58.809000|35.8102|-117.536|19.5|SURVEY-INGV-A||||Mwp|6.8|--|Central California, United States [Land: United States]
22617491|2019-07-06T09:34:23.960000|39.0612|15.2377|285.5|BULLETIN-INGV||||ML|2.4|--|Tirreno Meridionale (MARE)
22618271|2019-07-06T11:30:36.210000|41.8702|11.2962|25.2|BULLETIN-INGV||||ML|2.5|--|Tirreno Centrale (MARE)
22619931|2019-07-06T16:20:59.660000|42.603|12.8533|11.1|BULLETIN-INGV||||ML|2.0|--|2 km NE Polino (TR)
22621881|2019-07-06T21:34:19.030000|41.6763|15.7907|3.7|BULLETIN-INGV||||ML|2.1|--|6 km SE San Giovanni Rotondo (FG)
22622561|2019-07-07T02:34:25.010000|41.8593|11.3173|27.0|BULLETIN-INGV||||ML|2.4|--|Tirreno Centrale (MARE)
22622781|2019-07-07T03:27:40.910000|37.8762|14.9568|30.1|BULLETIN-INGV||||ML|2.8|--|1 km E Randazzo (CT)
22622871|2019-07-07T03:47:06.980000|37.8768|14.9433|29.6|BULLETIN-INGV||||ML|2.1|--|Randazzo (CT)
22623891|2019-07-07T07:28:40.200000|42.6413|13.277|8.0|BULLETIN-INGV||||ML|2.4|--|2 km NW Amatrice (RI)
